,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1359,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
1360,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
1361,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
1362,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
1363,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
1364,53246,While My Guitar Gently Weeps,1916,The Beatles,1,4.85307,1004486400,2640,Am,https://www.ultimate-guitar.com/artist/the_beatles_1916,https://tabs.ultimate-guitar.com/tab/the-beatles/while-my-guitar-gently-weeps-chords-17446,3160482
1365,53246,While My Guitar Gently Weeps,1916,The Beatles,1,4.85307,1004486400,2640,Am,https://www.ultimate-guitar.com/artist/the_beatles_1916,https://tabs.ultimate-guitar.com/tab/the-beatles/while-my-guitar-gently-weeps-chords-17446,3160482
1366,53246,While My Guitar Gently Weeps,1916,The Beatles,1,4.85307,1004486400,2640,Am,https://www.ultimate-guitar.com/artist/the_beatles_1916,https://tabs.ultimate-guitar.com/tab/the-beatles/while-my-guitar-gently-weeps-chords-17446,3160482
1367,53246,While My Guitar Gently Weeps,1916,The Beatles,1,4.85307,1004486400,2640,Am,https://www.ultimate-guitar.com/artist/the_beatles_1916,https://tabs.ultimate-guitar.com/tab/the-beatles/while-my-guitar-gently-weeps-chords-17446,3160482
1368,49337,Mr Jones,1768,Counting Crows,1,4.84982,1004486400,2298,Am,https://www.ultimate-guitar.com/artist/counting_crows_1768,https://tabs.ultimate-guitar.com/tab/counting-crows/mr-jones-chords-16066,3151000
1369,49337,Mr Jones,1768,Counting Crows,1,4.84982,1004486400,2298,Am,https://www.ultimate-guitar.com/artist/counting_crows_1768,https://tabs.ultimate-guitar.com/tab/counting-crows/mr-jones-chords-16066,3151000
1370,49337,Mr Jones,1768,Counting Crows,1,4.84982,1004486400,2298,Am,https://www.ultimate-guitar.com/artist/counting_crows_1768,https://tabs.ultimate-guitar.com/tab/counting-crows/mr-jones-chords-16066,3151000
1371,49337,Mr Jones,1768,Counting Crows,1,4.84982,1004486400,2298,Am,https://www.ultimate-guitar.com/artist/counting_crows_1768,https://tabs.ultimate-guitar.com/tab/counting-crows/mr-jones-chords-16066,3151000
1372,46863,Wherever You Will Go,1658,The Calling,1,4.83969,1034812800,28309,D,https://www.ultimate-guitar.com/artist/the_calling_1658,https://tabs.ultimate-guitar.com/tab/the-calling/wherever-you-will-go-chords-37465,3150675
1373,46863,Wherever You Will Go,1658,The Calling,1,4.83969,1034812800,28309,D,https://www.ultimate-guitar.com/artist/the_calling_1658,https://tabs.ultimate-guitar.com/tab/the-calling/wherever-you-will-go-chords-37465,3150675
1374,46863,Wherever You Will Go,1658,The Calling,1,4.83969,1034812800,28309,D,https://www.ultimate-guitar.com/artist/the_calling_1658,https://tabs.ultimate-guitar.com/tab/the-calling/wherever-you-will-go-chords-37465,3150675
1381,163398,Back To Black,12002,Amy Winehouse,1,4.86381,1170288001,2553,Dm,https://www.ultimate-guitar.com/artist/amy_winehouse_12002,https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-467281,3130456
1382,163398,Back To Black,12002,Amy Winehouse,1,4.86381,1170288001,2553,Dm,https://www.ultimate-guitar.com/artist/amy_winehouse_12002,https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-467281,3130456
1383,163398,Back To Black,12002,Amy Winehouse,1,4.86381,1170288001,2553,Dm,https://www.ultimate-guitar.com/artist/amy_winehouse_12002,https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-467281,3130456
1384,163398,Back To Black,12002,Amy Winehouse,1,4.86381,1170288001,2553,Dm,https://www.ultimate-guitar.com/artist/amy_winehouse_12002,https://tabs.ultimate-guitar.com/tab/amy-winehouse/back-to-black-chords-467281,3130456
1385,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
1386,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
1387,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
1388,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
1389,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
